"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","r.squaredGLMM1","r.squaredGLMM2","r.squaredGLMM3","r.squaredGLMM4","r.squaredGLMM5","r.squaredGLMM6","df","logLik","AICc","delta","weight"
2.20139251731386,"+",-0.192028458789413,"+",0.254085136304188,"+",NA,NA,NA,"+",NA,"+","+",NA,NA,0.611947299208151,0.672670870815538,0.529890385603339,0.611947299540368,0.672670871180721,0.529890385891008,14,-355.883294125692,745.853544773122,4.52569686036122,0.0133945175814635
2.22228835060585,"+",-0.205847084065587,"+",0.153774200863369,"+",NA,"+",NA,NA,0.0403116696556346,"+","+",NA,NA,0.634673304839291,0.694239468360644,0.552824802220428,0.634673305622612,0.694239469217482,0.55282480290273,14,-356.043538361092,746.174033243924,4.84618533116304,0.0114112675873547
2.24340942987791,"+",-0.193191509232416,"+",0.162811501155027,"+",NA,"+",-0.0477382749135593,NA,NA,"+","+",NA,NA,0.633433626345333,0.693092609225876,0.551524138673902,0.633433627366195,0.693092610342886,0.551524139562757,14,-356.063141839084,746.213240199907,4.88539228714592,0.0111897454506509
2.62805117466662,"+",-0.179748956344055,"+",0.133649038733838,NA,NA,"+",-0.173641537162497,NA,NA,"+","+",NA,NA,0.618232296448461,0.680449713418372,0.533081376113995,0.618232298678221,0.680449715872531,0.533081378036644,13,-357.53271054478,746.265421089561,4.93757317680002,0.010901575600649
2.14956014000816,"+",-0.184990252925191,"+",0.243812399710655,"+",0.166062260542867,NA,NA,NA,NA,"+","+",NA,NA,0.609845993912482,0.672636206963989,0.52438609987967,0.609845994535807,0.672636207651492,0.524386100415646,13,-357.554784819568,746.309569639135,4.98172172637419,0.0106635678143636
2.46710966435033,"+",-0.170288248723429,"+",0.150039544314781,"+",0.199349277119275,"+",-0.0403224983817425,NA,NA,"+","+",NA,NA,0.644103059121483,0.701384889281609,0.565528402590541,0.644103059601068,0.701384889803845,0.565528403011621,15,-354.631373892043,746.321571313497,4.99372340073637,0.0105997690944548
2.7677187228585,"+",-0.25738757908875,"+",0.223578202365851,NA,NA,NA,NA,"+",-0.181971296975398,"+","+",NA,NA,0.608057047058943,0.669287862689239,0.525425357764303,0.608057047567417,0.669287863248916,0.525425358203678,14,-356.126953800975,746.340864123689,5.01301621092819,0.0104980110167408
2.88375622667676,"+",-0.253779712565318,"+",0.154888511949962,NA,NA,"+",NA,"+",-0.114366015054534,"+","+",NA,NA,0.630167288662832,0.688453805248027,0.550930611478725,0.63016728922116,0.688453805857996,0.550930611966849,15,-354.643831962,746.346487453412,5.01863954065061,0.0104685355849883
2.4360182599057,"+",-0.183049142514806,"+",0.147559448968395,"+",0.198145510992568,"+",NA,NA,0.0124242229523268,"+","+",NA,NA,0.644187596608107,0.701511822464483,0.565530862993301,0.644187597018483,0.701511822911377,0.56553086335357,15,-354.662649115211,746.384121759834,5.05627384707282,0.0102733893534249
2.61934719777915,"+",NA,"+",0.146310596153979,NA,0.246627073226581,"+",NA,NA,NA,NA,"+",NA,NA,0.602633908439619,0.670758973015686,0.508450376469872,0.60263391068595,0.670758975515955,0.508450378365132,10,-361.787048378094,746.587795386324,5.2599474735631,0.00927868821742404
